timestamp,trace_id,event,event_index,anomaly
2025-06-21 18:05:38,trace_78,cleanup,6,0
2025-06-21 18:05:11,trace_79,init,0,0
2025-06-21 18:05:14,trace_79,load_config,1,0
2025-06-21 18:05:18,trace_79,connect_db,2,0
2025-06-21 18:05:20,trace_79,query,3,0
2025-06-21 18:05:24,trace_79,process,4,0
2025-06-21 18:05:29,trace_79,write_output,5,0
2025-06-21 18:05:34,trace_79,cleanup,6,0
2025-06-21 18:05:13,trace_80,init,0,0
2025-06-21 18:05:14,trace_80,load_config,1,0
2025-06-21 18:05:18,trace_80,connect_db,2,0
2025-06-21 18:05:21,trace_80,query,3,0
2025-06-21 18:05:23,trace_80,process,4,0
2025-06-21 18:05:27,trace_80,write_output,5,0
2025-06-21 18:05:29,trace_80,cleanup,6,0
2025-06-21 18:05:13,trace_81,init,0,0
2025-06-21 18:05:16,trace_81,load_config,1,0
2025-06-21 18:05:19,trace_81,connect_db,2,0
2025-06-21 18:05:24,trace_81,query,3,0
2025-06-21 18:05:27,trace_81,process,4,0
2025-06-21 18:05:32,trace_81,write_output,5,0
2025-06-21 18:05:33,trace_81,cleanup,6,0
2025-06-21 18:05:12,trace_82,init,0,0
2025-06-21 18:05:13,trace_82,load_config,1,0
2025-06-21 18:05:15,trace_82,connect_db,2,0
2025-06-21 18:05:19,trace_82,query,3,0
2025-06-21 18:05:23,trace_82,process,4,0
2025-06-21 18:05:28,trace_82,write_output,5,0
2025-06-21 18:05:30,trace_82,cleanup,6,0
2025-06-21 18:05:14,trace_83,init,0,0
2025-06-21 18:05:18,trace_83,load_config,1,0
2025-06-21 18:05:19,trace_83,connect_db,2,0
2025-06-21 18:05:20,trace_83,query,3,0
2025-06-21 18:05:23,trace_83,process,4,0
2025-06-21 18:05:25,trace_83,write_output,5,0
2025-06-21 18:05:29,trace_83,cleanup,6,0
2025-06-21 18:05:13,trace_84,init,0,0
2025-06-21 18:05:18,trace_84,load_config,1,0
2025-06-21 18:05:21,trace_84,connect_db,2,0
2025-06-21 18:05:25,trace_84,query,3,0
2025-06-21 18:05:30,trace_84,process,4,0
2025-06-21 18:05:35,trace_84,write_output,5,0
2025-06-21 18:05:38,trace_84,cleanup,6,0
2025-06-21 18:05:15,trace_85,init,0,0
2025-06-21 18:05:18,trace_85,load_config,1,0
2025-06-21 18:05:21,trace_85,connect_db,2,0
2025-06-21 18:05:25,trace_85,query,3,0
2025-06-21 18:05:28,trace_85,process,4,0
2025-06-21 18:05:31,trace_85,write_output,5,0
2025-06-21 18:05:34,trace_85,cleanup,6,0
2025-06-21 18:05:12,trace_86,init,0,0
2025-06-21 18:05:15,trace_86,load_config,1,0
2025-06-21 18:05:16,trace_86,connect_db,2,0
2025-06-21 18:05:21,trace_86,query,3,0
2025-06-21 18:05:23,trace_86,process,4,0
2025-06-21 18:05:25,trace_86,write_output,5,0
2025-06-21 18:05:27,trace_86,cleanup,6,0
2025-06-21 18:05:13,trace_87,init,0,0
2025-06-21 18:05:18,trace_87,load_config,1,0
2025-06-21 18:05:23,trace_87,connect_db,2,0
2025-06-21 18:05:28,trace_87,query,3,0
2025-06-21 18:05:31,trace_87,process,4,0
2025-06-21 18:05:32,trace_87,write_output,5,0
2025-06-21 18:05:34,trace_87,cleanup,6,0
2025-06-21 18:05:13,trace_88,init,0,0
2025-06-21 18:05:15,trace_88,load_config,1,0
2025-06-21 18:05:18,trace_88,connect_db,2,0
2025-06-21 18:05:19,trace_88,query,3,0
2025-06-21 18:05:24,trace_88,process,4,0
2025-06-21 18:05:26,trace_88,write_output,5,0
2025-06-21 18:05:29,trace_88,cleanup,6,0
2025-06-21 18:05:14,trace_89,init,0,1
2025-06-21 18:05:15,trace_89,load_config,1,1
2025-06-21 18:05:16,trace_89,null_pointer,2,1
2025-06-21 18:05:21,trace_89,connect_db,3,1
2025-06-21 18:05:24,trace_89,query,4,1
2025-06-21 18:05:28,trace_89,process,5,1
2025-06-21 18:05:32,trace_89,write_output,6,1
2025-06-21 18:05:36,trace_89,cleanup,7,1
2025-06-21 18:05:11,trace_90,init,0,0
2025-06-21 18:05:14,trace_90,load_config,1,0
2025-06-21 18:05:18,trace_90,connect_db,2,0
2025-06-21 18:05:19,trace_90,query,3,0
2025-06-21 18:05:20,trace_90,process,4,0
2025-06-21 18:05:24,trace_90,write_output,5,0
2025-06-21 18:05:28,trace_90,cleanup,6,0
2025-06-21 18:05:15,trace_91,init,0,1
2025-06-21 18:05:18,trace_91,load_config,1,1
2025-06-21 18:05:19,trace_91,timeout,2,1
2025-06-21 18:05:21,trace_91,connect_db,3,1
2025-06-21 18:05:22,trace_91,query,4,1
2025-06-21 18:05:27,trace_91,process,5,1
2025-06-21 18:05:31,trace_91,write_output,6,1
2025-06-21 18:05:36,trace_91,cleanup,7,1
2025-06-21 18:05:15,trace_92,init,0,0
2025-06-21 18:05:17,trace_92,load_config,1,0
2025-06-21 18:05:22,trace_92,connect_db,2,0
2025-06-21 18:05:26,trace_92,query,3,0
2025-06-21 18:05:30,trace_92,process,4,0
2025-06-21 18:05:34,trace_92,write_output,5,0
2025-06-21 18:05:37,trace_92,cleanup,6,0
2025-06-21 18:05:14,trace_93,init,0,0
2025-06-21 18:05:17,trace_93,load_config,1,0
2025-06-21 18:05:22,trace_93,connect_db,2,0
2025-06-21 18:05:27,trace_93,query,3,0
2025-06-21 18:05:28,trace_93,process,4,0
2025-06-21 18:05:33,trace_93,write_output,5,0
2025-06-21 18:05:34,trace_93,cleanup,6,0
2025-06-21 18:05:12,trace_94,init,0,0
2025-06-21 18:05:14,trace_94,load_config,1,0
2025-06-21 18:05:17,trace_94,connect_db,2,0
2025-06-21 18:05:18,trace_94,query,3,0
2025-06-21 18:05:20,trace_94,process,4,0
2025-06-21 18:05:22,trace_94,write_output,5,0
2025-06-21 18:05:24,trace_94,cleanup,6,0
2025-06-21 18:05:12,trace_95,init,0,0
2025-06-21 18:05:13,trace_95,load_config,1,0
2025-06-21 18:05:17,trace_95,connect_db,2,0
2025-06-21 18:05:21,trace_95,query,3,0
2025-06-21 18:05:26,trace_95,process,4,0
2025-06-21 18:05:30,trace_95,write_output,5,0
2025-06-21 18:05:33,trace_95,cleanup,6,0
2025-06-21 18:05:14,trace_96,init,0,1
2025-06-21 18:05:15,trace_96,load_config,1,1
2025-06-21 18:05:17,trace_96,connect_db,2,1
2025-06-21 18:05:20,trace_96,process,3,1
2025-06-21 18:05:25,trace_96,write_output,4,1
2025-06-21 18:05:27,trace_96,cleanup,5,1
2025-06-21 18:05:15,trace_97,init,0,0
2025-06-21 18:05:17,trace_97,load_config,1,0
2025-06-21 18:05:19,trace_97,connect_db,2,0
2025-06-21 18:05:22,trace_97,query,3,0
2025-06-21 18:05:24,trace_97,process,4,0
2025-06-21 18:05:25,trace_97,write_output,5,0
2025-06-21 18:05:26,trace_97,cleanup,6,0
2025-06-21 18:05:15,trace_98,init,0,1
2025-06-21 18:05:18,trace_98,load_config,1,1
2025-06-21 18:05:22,trace_98,connect_db,2,1
2025-06-21 18:05:23,trace_98,query,3,1
2025-06-21 18:05:27,trace_98,process,4,1
2025-06-21 18:05:30,trace_98,cleanup,5,1
2025-06-21 18:05:13,trace_99,init,0,0
2025-06-21 18:05:18,trace_99,load_config,1,0
2025-06-21 18:05:23,trace_99,connect_db,2,0
2025-06-21 18:05:27,trace_99,query,3,0
2025-06-21 18:05:31,trace_99,process,4,0
2025-06-21 18:05:32,trace_99,write_output,5,0
2025-06-21 18:05:37,trace_99,cleanup,6,0
2025-06-21 18:05:15,trace_100,init,0,1
2025-06-21 18:05:18,trace_100,load_config,1,1
2025-06-21 18:05:19,trace_100,connect_db,2,1
2025-06-21 18:05:20,trace_100,query,3,1
2025-06-21 18:06:20,trace_100,process,4,1
2025-06-21 18:06:25,trace_100,write_output,5,1
2025-06-21 18:06:30,trace_100,cleanup,6,1
2025-06-21 18:05:13,trace_101,init,0,0
2025-06-21 18:05:18,trace_101,load_config,1,0
2025-06-21 18:05:19,trace_101,connect_db,2,0
2025-06-21 18:05:21,trace_101,query,3,0
2025-06-21 18:05:25,trace_101,process,4,0
2025-06-21 18:05:30,trace_101,write_output,5,0
2025-06-21 18:05:34,trace_101,cleanup,6,0
2025-06-21 18:05:12,trace_102,init,0,0
2025-06-21 18:05:17,trace_102,load_config,1,0
2025-06-21 18:05:21,trace_102,connect_db,2,0
2025-06-21 18:05:25,trace_102,query,3,0
2025-06-21 18:05:26,trace_102,process,4,0
2025-06-21 18:05:30,trace_102,write_output,5,0
2025-06-21 18:05:33,trace_102,cleanup,6,0
2025-06-21 18:05:13,trace_103,init,0,0
2025-06-21 18:05:14,trace_103,load_config,1,0
2025-06-21 18:05:16,trace_103,connect_db,2,0
2025-06-21 18:05:19,trace_103,query,3,0
2025-06-21 18:05:23,trace_103,process,4,0
2025-06-21 18:05:27,trace_103,write_output,5,0
2025-06-21 18:05:30,trace_103,cleanup,6,0
2025-06-21 18:05:14,trace_104,init,0,0
2025-06-21 18:05:19,trace_104,load_config,1,0
2025-06-21 18:05:20,trace_104,connect_db,2,0
2025-06-21 18:05:24,trace_104,query,3,0
2025-06-21 18:05:25,trace_104,process,4,0
2025-06-21 18:05:28,trace_104,write_output,5,0
2025-06-21 18:05:31,trace_104,cleanup,6,0
2025-06-21 18:05:14,trace_105,init,0,0
2025-06-21 18:05:19,trace_105,load_config,1,0
2025-06-21 18:05:20,trace_105,connect_db,2,0
2025-06-21 18:05:25,trace_105,query,3,0
2025-06-21 18:05:29,trace_105,process,4,0
2025-06-21 18:05:33,trace_105,write_output,5,0
2025-06-21 18:05:34,trace_105,cleanup,6,0
2025-06-21 18:05:14,trace_106,init,0,1
2025-06-21 18:05:18,trace_106,load_config,1,1
2025-06-21 18:05:19,trace_106,connect_db,2,1
2025-06-21 18:05:21,trace_106,query,3,1
2025-06-21 18:05:24,trace_106,process,4,1
2025-06-21 18:05:29,trace_106,cleanup,5,1
2025-06-21 18:05:14,trace_107,init,0,1
2025-06-21 18:05:15,trace_107,load_config,1,1
2025-06-21 18:05:16,trace_107,connect_db,2,1
2025-06-21 18:05:21,trace_107,query,3,1
2025-06-21 18:05:23,trace_107,write_output,4,1
2025-06-21 18:05:25,trace_107,cleanup,5,1
2025-06-21 18:05:11,trace_108,init,0,0
2025-06-21 18:05:16,trace_108,load_config,1,0
2025-06-21 18:05:20,trace_108,connect_db,2,0
2025-06-21 18:05:21,trace_108,query,3,0
2025-06-21 18:05:23,trace_108,process,4,0
2025-06-21 18:05:24,trace_108,write_output,5,0
2025-06-21 18:05:28,trace_108,cleanup,6,0
2025-06-21 18:05:12,trace_109,init,0,0
2025-06-21 18:05:16,trace_109,load_config,1,0
2025-06-21 18:05:19,trace_109,connect_db,2,0
2025-06-21 18:05:24,trace_109,query,3,0
2025-06-21 18:05:27,trace_109,process,4,0
2025-06-21 18:05:31,trace_109,write_output,5,0
2025-06-21 18:05:35,trace_109,cleanup,6,0
2025-06-21 18:05:12,trace_110,init,0,0
2025-06-21 18:05:16,trace_110,load_config,1,0
2025-06-21 18:05:21,trace_110,connect_db,2,0
2025-06-21 18:05:23,trace_110,query,3,0
2025-06-21 18:05:27,trace_110,process,4,0
2025-06-21 18:05:29,trace_110,write_output,5,0
2025-06-21 18:05:34,trace_110,cleanup,6,0
2025-06-21 18:05:12,trace_111,init,0,0
2025-06-21 18:05:13,trace_111,load_config,1,0
2025-06-21 18:05:16,trace_111,connect_db,2,0
2025-06-21 18:05:20,trace_111,query,3,0
2025-06-21 18:05:23,trace_111,process,4,0
2025-06-21 18:05:28,trace_111,write_output,5,0
2025-06-21 18:05:31,trace_111,cleanup,6,0
2025-06-21 18:05:13,trace_112,init,0,0
2025-06-21 18:05:16,trace_112,load_config,1,0
2025-06-21 18:05:21,trace_112,connect_db,2,0
2025-06-21 18:05:26,trace_112,query,3,0
2025-06-21 18:05:30,trace_112,process,4,0
2025-06-21 18:05:32,trace_112,write_output,5,0
2025-06-21 18:05:36,trace_112,cleanup,6,0
2025-06-21 18:05:13,trace_113,init,0,0
2025-06-21 18:05:16,trace_113,load_config,1,0
2025-06-21 18:05:21,trace_113,connect_db,2,0
2025-06-21 18:05:26,trace_113,query,3,0
2025-06-21 18:05:30,trace_113,process,4,0
2025-06-21 18:05:34,trace_113,write_output,5,0
2025-06-21 18:05:37,trace_113,cleanup,6,0
2025-06-21 18:05:12,trace_114,init,0,0
2025-06-21 18:05:17,trace_114,load_config,1,0
2025-06-21 18:05:21,trace_114,connect_db,2,0
2025-06-21 18:05:23,trace_114,query,3,0
2025-06-21 18:05:27,trace_114,process,4,0
2025-06-21 18:05:28,trace_114,write_output,5,0
2025-06-21 18:05:31,trace_114,cleanup,6,0
2025-06-21 18:05:14,trace_115,init,0,0
2025-06-21 18:05:18,trace_115,load_config,1,0
2025-06-21 18:05:20,trace_115,connect_db,2,0
2025-06-21 18:05:24,trace_115,query,3,0
2025-06-21 18:05:25,trace_115,process,4,0
2025-06-21 18:05:27,trace_115,write_output,5,0
2025-06-21 18:05:32,trace_115,cleanup,6,0
2025-06-21 18:05:13,trace_116,init,0,0
2025-06-21 18:05:14,trace_116,load_config,1,0
2025-06-21 18:05:18,trace_116,connect_db,2,0
2025-06-21 18:05:19,trace_116,query,3,0
2025-06-21 18:05:24,trace_116,process,4,0
2025-06-21 18:05:28,trace_116,write_output,5,0
2025-06-21 18:05:29,trace_116,cleanup,6,0
2025-06-21 18:05:14,trace_117,init,0,0
2025-06-21 18:05:16,trace_117,load_config,1,0
2025-06-21 18:05:17,trace_117,connect_db,2,0
2025-06-21 18:05:21,trace_117,query,3,0
2025-06-21 18:05:24,trace_117,process,4,0
2025-06-21 18:05:27,trace_117,write_output,5,0
2025-06-21 18:05:32,trace_117,cleanup,6,0
2025-06-21 18:05:11,trace_118,init,0,0
2025-06-21 18:05:14,trace_118,load_config,1,0
2025-06-21 18:05:19,trace_118,connect_db,2,0
2025-06-21 18:05:23,trace_118,query,3,0
2025-06-21 18:05:26,trace_118,process,4,0
2025-06-21 18:05:30,trace_118,write_output,5,0
2025-06-21 18:05:35,trace_118,cleanup,6,0
2025-06-21 18:05:12,trace_119,init,0,1
2025-06-21 18:05:13,trace_119,load_config,1,1
2025-06-21 18:05:17,trace_119,connect_db,2,1
2025-06-21 18:05:18,trace_119,timeout,3,1
2025-06-21 18:05:19,trace_119,query,4,1
2025-06-21 18:05:23,trace_119,process,5,1
2025-06-21 18:05:25,trace_119,write_output,6,1
2025-06-21 18:05:28,trace_119,cleanup,7,1
2025-06-21 18:05:11,trace_120,init,0,0
2025-06-21 18:05:14,trace_120,load_config,1,0
2025-06-21 18:05:15,trace_120,connect_db,2,0
2025-06-21 18:05:18,trace_120,query,3,0
2025-06-21 18:05:21,trace_120,process,4,0
2025-06-21 18:05:24,trace_120,write_output,5,0
2025-06-21 18:05:28,trace_120,cleanup,6,0
2025-06-21 18:05:12,trace_121,init,0,1
2025-06-21 18:05:14,trace_121,load_config,1,1
2025-06-21 18:05:15,trace_121,connect_db,2,1
2025-06-21 18:06:12,trace_121,query,3,1
2025-06-21 18:06:16,trace_121,process,4,1
2025-06-21 18:06:21,trace_121,write_output,5,1
2025-06-21 18:06:23,trace_121,cleanup,6,1
2025-06-21 18:05:15,trace_122,init,0,0
2025-06-21 18:05:17,trace_122,load_config,1,0
2025-06-21 18:05:19,trace_122,connect_db,2,0
2025-06-21 18:05:23,trace_122,query,3,0
2025-06-21 18:05:26,trace_122,process,4,0
2025-06-21 18:05:30,trace_122,write_output,5,0
2025-06-21 18:05:33,trace_122,cleanup,6,0
2025-06-21 18:05:14,trace_123,init,0,0
2025-06-21 18:05:17,trace_123,load_config,1,0
2025-06-21 18:05:22,trace_123,connect_db,2,0
2025-06-21 18:05:24,trace_123,query,3,0
2025-06-21 18:05:25,trace_123,process,4,0
2025-06-21 18:05:29,trace_123,write_output,5,0
2025-06-21 18:05:32,trace_123,cleanup,6,0
2025-06-21 18:05:13,trace_124,init,0,0
2025-06-21 18:05:17,trace_124,load_config,1,0
2025-06-21 18:05:20,trace_124,connect_db,2,0
2025-06-21 18:05:24,trace_124,query,3,0
2025-06-21 18:05:27,trace_124,process,4,0
2025-06-21 18:05:29,trace_124,write_output,5,0
2025-06-21 18:05:33,trace_124,cleanup,6,0
2025-06-21 18:05:11,trace_125,init,0,0
2025-06-21 18:05:13,trace_125,load_config,1,0
2025-06-21 18:05:17,trace_125,connect_db,2,0
2025-06-21 18:05:22,trace_125,query,3,0
2025-06-21 18:05:25,trace_125,process,4,0
2025-06-21 18:05:30,trace_125,write_output,5,0
2025-06-21 18:05:33,trace_125,cleanup,6,0
2025-06-21 18:05:13,trace_126,init,0,0
2025-06-21 18:05:14,trace_126,load_config,1,0
2025-06-21 18:05:18,trace_126,connect_db,2,0
2025-06-21 18:05:21,trace_126,query,3,0
2025-06-21 18:05:22,trace_126,process,4,0
2025-06-21 18:05:27,trace_126,write_output,5,0
2025-06-21 18:05:28,trace_126,cleanup,6,0
2025-06-21 18:05:14,trace_127,init,0,0
2025-06-21 18:05:17,trace_127,load_config,1,0
2025-06-21 18:05:19,trace_127,connect_db,2,0
2025-06-21 18:05:24,trace_127,query,3,0
2025-06-21 18:05:27,trace_127,process,4,0
2025-06-21 18:05:29,trace_127,write_output,5,0
2025-06-21 18:05:31,trace_127,cleanup,6,0
2025-06-21 18:05:12,trace_128,init,0,0
2025-06-21 18:05:13,trace_128,load_config,1,0
2025-06-21 18:05:14,trace_128,connect_db,2,0
2025-06-21 18:05:17,trace_128,query,3,0
2025-06-21 18:05:21,trace_128,process,4,0
2025-06-21 18:05:22,trace_128,write_output,5,0
2025-06-21 18:05:27,trace_128,cleanup,6,0
2025-06-21 18:05:12,trace_129,init,0,0
2025-06-21 18:05:13,trace_129,load_config,1,0
2025-06-21 18:05:16,trace_129,connect_db,2,0
2025-06-21 18:05:19,trace_129,query,3,0
2025-06-21 18:05:23,trace_129,process,4,0
2025-06-21 18:05:25,trace_129,write_output,5,0
2025-06-21 18:05:27,trace_129,cleanup,6,0
2025-06-21 18:05:15,trace_130,init,0,1
2025-06-21 18:05:18,trace_130,load_config,1,1
2025-06-21 18:05:20,trace_130,connect_db,2,1
2025-06-21 18:05:23,trace_130,query,3,1
2025-06-21 18:05:27,trace_130,process,4,1
2025-06-21 18:05:30,trace_130,cleanup,5,1
2025-06-21 18:05:13,trace_131,init,0,0
2025-06-21 18:05:14,trace_131,load_config,1,0
2025-06-21 18:05:18,trace_131,connect_db,2,0
2025-06-21 18:05:19,trace_131,query,3,0
2025-06-21 18:05:21,trace_131,process,4,0
2025-06-21 18:05:23,trace_131,write_output,5,0
2025-06-21 18:05:27,trace_131,cleanup,6,0
2025-06-21 18:05:15,trace_132,init,0,0
2025-06-21 18:05:18,trace_132,load_config,1,0
2025-06-21 18:05:19,trace_132,connect_db,2,0
2025-06-21 18:05:23,trace_132,query,3,0
2025-06-21 18:05:24,trace_132,process,4,0
2025-06-21 18:05:27,trace_132,write_output,5,0
2025-06-21 18:05:32,trace_132,cleanup,6,0
2025-06-21 18:05:15,trace_133,init,0,1
2025-06-21 18:05:19,trace_133,load_config,1,1
2025-06-21 18:05:22,trace_133,connect_db,2,1
2025-06-21 18:05:23,trace_133,process,3,1
2025-06-21 18:05:25,trace_133,write_output,4,1
2025-06-21 18:05:29,trace_133,cleanup,5,1
2025-06-21 18:05:12,trace_134,init,0,1
2025-06-21 18:05:13,trace_134,load_config,1,1
2025-06-21 18:05:17,trace_134,connect_db,2,1
2025-06-21 18:05:20,trace_134,query,3,1
2025-06-21 18:05:24,trace_134,process,4,1
2025-06-21 18:05:25,trace_134,cleanup,5,1
2025-06-21 18:05:11,trace_135,init,0,1
2025-06-21 18:05:12,trace_135,load_config,1,1
2025-06-21 18:05:14,trace_135,connect_db,2,1
2025-06-21 18:05:19,trace_135,query,3,1
2025-06-21 18:05:21,trace_135,null_pointer,4,1
2025-06-21 18:05:25,trace_135,process,5,1
2025-06-21 18:05:29,trace_135,write_output,6,1
2025-06-21 18:05:32,trace_135,cleanup,7,1
2025-06-21 18:05:15,trace_136,init,0,0
2025-06-21 18:05:19,trace_136,load_config,1,0
2025-06-21 18:05:24,trace_136,connect_db,2,0
2025-06-21 18:05:26,trace_136,query,3,0
2025-06-21 18:05:30,trace_136,process,4,0
2025-06-21 18:05:31,trace_136,write_output,5,0
2025-06-21 18:05:35,trace_136,cleanup,6,0
2025-06-21 18:05:13,trace_137,init,0,0
2025-06-21 18:05:14,trace_137,load_config,1,0
2025-06-21 18:05:17,trace_137,connect_db,2,0
2025-06-21 18:05:19,trace_137,query,3,0
2025-06-21 18:05:23,trace_137,process,4,0
2025-06-21 18:05:27,trace_137,write_output,5,0
2025-06-21 18:05:29,trace_137,cleanup,6,0
2025-06-21 18:05:11,trace_138,init,0,0
2025-06-21 18:05:14,trace_138,load_config,1,0
2025-06-21 18:05:19,trace_138,connect_db,2,0
2025-06-21 18:05:22,trace_138,query,3,0
2025-06-21 18:05:23,trace_138,process,4,0
2025-06-21 18:05:27,trace_138,write_output,5,0
2025-06-21 18:05:30,trace_138,cleanup,6,0
2025-06-21 18:05:12,trace_139,init,0,1
2025-06-21 18:05:17,trace_139,unauthorized_access,1,1
2025-06-21 18:05:18,trace_139,load_config,2,1
2025-06-21 18:05:19,trace_139,connect_db,3,1
2025-06-21 18:05:22,trace_139,query,4,1
2025-06-21 18:05:24,trace_139,process,5,1
2025-06-21 18:05:26,trace_139,write_output,6,1
2025-06-21 18:05:31,trace_139,cleanup,7,1
2025-06-21 18:05:15,trace_140,init,0,0
2025-06-21 18:05:17,trace_140,load_config,1,0
2025-06-21 18:05:22,trace_140,connect_db,2,0
2025-06-21 18:05:24,trace_140,query,3,0
2025-06-21 18:05:26,trace_140,process,4,0
2025-06-21 18:05:29,trace_140,write_output,5,0
2025-06-21 18:05:31,trace_140,cleanup,6,0
2025-06-21 18:05:15,trace_141,init,0,0
2025-06-21 18:05:16,trace_141,load_config,1,0
2025-06-21 18:05:19,trace_141,connect_db,2,0
2025-06-21 18:05:21,trace_141,query,3,0
2025-06-21 18:05:23,trace_141,process,4,0
2025-06-21 18:05:28,trace_141,write_output,5,0
2025-06-21 18:05:31,trace_141,cleanup,6,0
2025-06-21 18:05:11,trace_142,init,0,0
2025-06-21 18:05:12,trace_142,load_config,1,0
2025-06-21 18:05:14,trace_142,connect_db,2,0
2025-06-21 18:05:15,trace_142,query,3,0
2025-06-21 18:05:18,trace_142,process,4,0
2025-06-21 18:05:20,trace_142,write_output,5,0
2025-06-21 18:05:25,trace_142,cleanup,6,0
2025-06-21 18:05:12,trace_143,init,0,0
2025-06-21 18:05:15,trace_143,load_config,1,0
2025-06-21 18:05:16,trace_143,connect_db,2,0
2025-06-21 18:05:18,trace_143,query,3,0
2025-06-21 18:05:22,trace_143,process,4,0
2025-06-21 18:05:27,trace_143,write_output,5,0
2025-06-21 18:05:28,trace_143,cleanup,6,0
2025-06-21 18:05:14,trace_144,init,0,0
2025-06-21 18:05:18,trace_144,load_config,1,0
2025-06-21 18:05:21,trace_144,connect_db,2,0
2025-06-21 18:05:26,trace_144,query,3,0
2025-06-21 18:05:31,trace_144,process,4,0
2025-06-21 18:05:32,trace_144,write_output,5,0
2025-06-21 18:05:36,trace_144,cleanup,6,0
2025-06-21 18:05:15,trace_145,init,0,0
2025-06-21 18:05:16,trace_145,load_config,1,0
2025-06-21 18:05:21,trace_145,connect_db,2,0
2025-06-21 18:05:24,trace_145,query,3,0
2025-06-21 18:05:28,trace_145,process,4,0
2025-06-21 18:05:29,trace_145,write_output,5,0
2025-06-21 18:05:30,trace_145,cleanup,6,0
2025-06-21 18:05:14,trace_146,init,0,0
2025-06-21 18:05:18,trace_146,load_config,1,0
2025-06-21 18:05:19,trace_146,connect_db,2,0
2025-06-21 18:05:23,trace_146,query,3,0
2025-06-21 18:05:27,trace_146,process,4,0
2025-06-21 18:05:28,trace_146,write_output,5,0
2025-06-21 18:05:29,trace_146,cleanup,6,0
2025-06-21 18:05:12,trace_147,init,0,0
2025-06-21 18:05:13,trace_147,load_config,1,0
2025-06-21 18:05:15,trace_147,connect_db,2,0
2025-06-21 18:05:18,trace_147,query,3,0
2025-06-21 18:05:23,trace_147,process,4,0
2025-06-21 18:05:28,trace_147,write_output,5,0
2025-06-21 18:05:33,trace_147,cleanup,6,0
2025-06-21 18:05:14,trace_148,init,0,0
2025-06-21 18:05:19,trace_148,load_config,1,0
2025-06-21 18:05:24,trace_148,connect_db,2,0
2025-06-21 18:05:27,trace_148,query,3,0
2025-06-21 18:05:31,trace_148,process,4,0
2025-06-21 18:05:36,trace_148,write_output,5,0
2025-06-21 18:05:41,trace_148,cleanup,6,0
2025-06-21 18:05:11,trace_149,init,0,0
2025-06-21 18:05:16,trace_149,load_config,1,0
2025-06-21 18:05:18,trace_149,connect_db,2,0
2025-06-21 18:05:22,trace_149,query,3,0
2025-06-21 18:05:26,trace_149,process,4,0
2025-06-21 18:05:28,trace_149,write_output,5,0
2025-06-21 18:05:32,trace_149,cleanup,6,0
2025-06-21 18:05:14,trace_150,init,0,0
2025-06-21 18:05:18,trace_150,load_config,1,0
2025-06-21 18:05:22,trace_150,connect_db,2,0
2025-06-21 18:05:23,trace_150,query,3,0
2025-06-21 18:05:26,trace_150,process,4,0
2025-06-21 18:05:30,trace_150,write_output,5,0
2025-06-21 18:05:33,trace_150,cleanup,6,0
2025-06-21 18:05:13,trace_151,init,0,0
2025-06-21 18:05:15,trace_151,load_config,1,0
2025-06-21 18:05:19,trace_151,connect_db,2,0
2025-06-21 18:05:20,trace_151,query,3,0
2025-06-21 18:05:21,trace_151,process,4,0
2025-06-21 18:05:22,trace_151,write_output,5,0
2025-06-21 18:05:23,trace_151,cleanup,6,0
2025-06-21 18:05:13,trace_152,init,0,0
2025-06-21 18:05:15,trace_152,load_config,1,0
2025-06-21 18:05:20,trace_152,connect_db,2,0
2025-06-21 18:05:21,trace_152,query,3,0
2025-06-21 18:05:26,trace_152,process,4,0
2025-06-21 18:05:31,trace_152,write_output,5,0
2025-06-21 18:05:36,trace_152,cleanup,6,0
2025-06-21 18:05:11,trace_153,init,0,0
2025-06-21 18:05:15,trace_153,load_config,1,0
2025-06-21 18:05:18,trace_153,connect_db,2,0
2025-06-21 18:05:22,trace_153,query,3,0
2025-06-21 18:05:23,trace_153,process,4,0
2025-06-21 18:05:26,trace_153,write_output,5,0
2025-06-21 18:05:31,trace_153,cleanup,6,0
2025-06-21 18:05:11,trace_154,init,0,0
2025-06-21 18:05:16,trace_154,load_config,1,0
2025-06-21 18:05:21,trace_154,connect_db,2,0
2025-06-21 18:05:23,trace_154,query,3,0
2025-06-21 18:05:25,trace_154,process,4,0
2025-06-21 18:05:29,trace_154,write_output,5,0
2025-06-21 18:05:31,trace_154,cleanup,6,0
2025-06-21 18:05:13,trace_155,init,0,0
2025-06-21 18:05:18,trace_155,load_config,1,0
2025-06-21 18:05:21,trace_155,connect_db,2,0
2025-06-21 18:05:22,trace_155,query,3,0
2025-06-21 18:05:25,trace_155,process,4,0
2025-06-21 18:05:30,trace_155,write_output,5,0
2025-06-21 18:05:32,trace_155,cleanup,6,0
2025-06-21 18:05:15,trace_156,init,0,0
2025-06-21 18:05:20,trace_156,load_config,1,0
2025-06-21 18:05:25,trace_156,connect_db,2,0
2025-06-21 18:05:30,trace_156,query,3,0
2025-06-21 18:05:31,trace_156,process,4,0
2025-06-21 18:05:36,trace_156,write_output,5,0
2025-06-21 18:05:39,trace_156,cleanup,6,0
2025-06-21 18:05:13,trace_157,init,0,1
2025-06-21 18:05:16,trace_157,load_config,1,1
2025-06-21 18:05:17,trace_157,connect_db,2,1
2025-06-21 18:05:19,trace_157,process,3,1
